sheet,position_no,title_th,org_unit_code,position_type_code
ข้าราชการ,52-1-21-4101-035,เจ้าพนักงานธุรการ,PD,GENERAL
ข้าราชการ,52-1-21-4101-044,เจ้าพนักงานธุรการ,PD,GENERAL
ข้าราชการ,52-1-21-4203-001,เจ้าพนักงานพัสดุ,PD,GENERAL
ข้าราชการ,52-1-21-4203-002,เจ้าพนักงานพัสดุ,PD,GENERAL
ข้าราชการ,52-1-21-4203-003,เจ้าพนักงานพัสดุ,PD,GENERAL
ข้าราชการ,52-1-21-4203-004,เจ้าพนักงานพัสดุ,PD,GENERAL
ข้าราชการ,52-1-21-4203-005,เจ้าพนักงานพัสดุ,PD,GENERAL
ข้าราชการ,52-1-21-4203-006,เจ้าพนักงานพัสดุ,PD,GENERAL
ข้าราชการ,52-1-21-4203-007,เจ้าพนักงานพัสดุ,PD,GENERAL
ข้าราชการ,52-1-21-4203-008,เจ้าพนักงานพัสดุ,PD,GENERAL
ข้าราชการ,52-1-21-4203-009,เจ้าพนักงานพัสดุ,PD,GENERAL
ข้าราชการ,52-1-21-4203-010,เจ้าพนักงานพัสดุ,PD,GENERAL
ข้าราชการ,52-1-29-2101-016,นักบริหารงานทั่วไป ระดับกลาง,PS,DIRECTOR
ข้าราชการ,52-1-29-2101-003,นักบริหารงานทั่วไป ระดับต้น,PS,DIRECTOR
ข้าราชการ,52-1-29-2101-017,นักบริหารงานทั่วไป ระดับต้น,PS,DIRECTOR
ข้าราชการ,52-1-29-2101-018,นักบริหารงานทั่วไป ระดับต้น,PS,DIRECTOR
ข้าราชการ,52-1-29-2101-025,นักบริหารงานทั่วไป ระดับต้น,PS,DIRECTOR
ข้าราชการ,52-1-29-3101-001,นักจัดการงานทั่วไป,PS,ACADEMIC
ข้าราชการ,52-1-29-3101-014,นักจัดการงานทั่วไป,PS,ACADEMIC
ข้าราชการ,52-1-29-3101-015,นักจัดการงานทั่วไป,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-001,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-002,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-003,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-004,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-005,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-006,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-007,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-008,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-009,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-010,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-011,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-012,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-013,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3102-014,นักทรัพยากรบุคคล,PS,ACADEMIC
ข้าราชการ,52-1-29-3105-005,นิติกร,PS,ACADEMIC
ข้าราชการ,52-1-29-3105-006,นิติกร,PS,ACADEMIC
ข้าราชการ,52-1-29-3106-013,นักวิชาการคอมพิวเตอร์,PS,ACADEMIC
ข้าราชการ,52-1-29-3106-019,นักวิชาการคอมพิวเตอร์,PS,ACADEMIC
ข้าราชการ,52-1-29-4101-009,เจ้าพนักงานธุรการ,PS,GENERAL
ข้าราชการ,52-1-29-4101-039,เจ้าพนักงานธุรการ,PS,GENERAL
ข้าราชการ,52-1-29-4101-040,เจ้าพนักงานธุรการ,PS,GENERAL
ข้าราชการ,52-1-29-4101-048,เจ้าพนักงานธุรการ,PS,GENERAL
ข้าราชการ,52-1-08-5500-001,ผู้อำนวยการสถานศึกษา,ED,SCHOOL_DIRECTOR
ข้าราชการ,52-1-08-5500-002,รองผู้อำนวยการสถานศึกษา,ED,SCHOOL_DEPUTY_DIRECTOR
ข้าราชการ,52-1-08-6500-002,ครูชำนาญการ,ED,ACADEMIC
ข้าราชการ,52-1-08-6500-003,ครู,ED,ACADEMIC
ข้าราชการ,52-1-08-6500-004,ครูผู้ช่วย ปฐมวัย,ED,ACADEMIC
ข้าราชการ,52-1-08-6500-005,ครูชำนาญการพิเศษ,ED,ACADEMIC
ข้าราชการ,52-1-08-6500-006,ครู,ED,ACADEMIC
ข้าราชการ,52-1-08-6500-007,ครูชำนาญการพิเศษ,ED,ACADEMIC
ข้าราชการ,52-1-08-6500-008,ครูชำนาญการพิเศษ,ED,ACADEMIC
ข้าราชการ,52-1-08-6500-009,ครูชำนาญการพิเศษ,ED,ACADEMIC
ข้าราชการ,52-1-08-6500-010,ครูผู้ช่วย ภาษาไทย,ED,ACADEMIC
ข้าราชการ,52-1-08-6500-011,ครูชำนาญการพิเศษ,ED,ACADEMIC
ข้าราชการ,52-1-08-6500-012,ครูผู้ช่วย ปฐมวัย,ED,ACADEMIC
ข้าราชการ,52-1-08-6500-013,ครูผู้ช่วย ปฐมวัย,ED,ACADEMIC
ข้าราชการ,52-1-08-6500-014,ครูชำนาญการ,ED,ACADEMIC
ข้าราชการ,52-1-08-6500-015,ครูชำนาญการพิเศษ,ED,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4601-005 (ถ),เจ้าพนักงานสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-007 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-008 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-010 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-008 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-009 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-010 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3605-004 (ถ),แพทย์แผนไทย,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4101-050 (ถ),เจ้าพนักงานธุรการ,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-033 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4601-006 (ถ),เจ้าพนักงานสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4609-009 (ถ),เจ้าพนักงานทันตสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-203 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-011 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-012 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-014 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-011 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-012 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-013 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3605-005 (ถ),แพทย์แผนไทย,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4101-051 (ถ),เจ้าพนักงานธุรการ,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-034 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4601-008 (ถ),เจ้าพนักงานสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4609-010 (ถ),เจ้าพนักงานทันตสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-015 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-016 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-017 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-018 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-014 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-015 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-035 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-019 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-020 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-021 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-022 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-023 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-016 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-017 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-018 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3605-006 (ถ),แพทย์แผนไทย,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4101-052 (ถ),เจ้าพนักงานธุรการ,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-036 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4601-009 (ถ),เจ้าพนักงานสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-019 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-024 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-025 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-026 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-020 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-021 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-037 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-027 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-028 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-029 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-031 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-022 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-023 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-024 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3605-007 (ถ),แพทย์แผนไทย,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4101-053 (ถ),เจ้าพนักงานธุรการ,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-038 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4601-010 (ถ),เจ้าพนักงานสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4609-011 (ถ),เจ้าพนักงานทันตสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-032 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-033 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-034 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-035 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-025 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-026 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-039 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-036 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-037 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-038 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-039 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-027 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-028 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-040 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-040 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-041 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-042 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-043 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-044 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-029 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-030 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-031 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3605-008 (ถ),แพทย์แผนไทย,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4101-054 (ถ),เจ้าพนักงานธุรการ,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-041 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4601-011 (ถ),เจ้าพนักงานสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-045 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-046 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-047 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-048 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-032 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-033 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-042 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-049 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-050 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-051 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-034 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-035 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-036 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3605-009 (ถ),แพทย์แผนไทย,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4101-055 (ถ),เจ้าพนักงานธุรการ,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-043 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4601-012 (ถ),เจ้าพนักงานสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4601-013 (ถ),เจ้าพนักงานสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4609-001 (ถ),เจ้าพนักงานทันตสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-052 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-053 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-054 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-055 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-056 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-037 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-038 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-039 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3605-010 (ถ),แพทย์แผนไทย,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4101-056 (ถ),เจ้าพนักงานธุรการ,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-044 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4601-014 (ถ),เจ้าพนักงานสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-057 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-058 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-059 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-060 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-040 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-041 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-045 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-042 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-061 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-062 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-063 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-043 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-044 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-046 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-064 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-045 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-046 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-047 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-065 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-066 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-067 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3605-011 (ถ),แพทย์แผนไทย,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4601-015 (ถ),เจ้าพนักงานสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4609-002 (ถ),เจ้าพนักงานทันตสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-047 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4101-057 (ถ),เจ้าพนักงานธุรการ,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-068 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-069 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-070 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-071 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-048 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-049 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-048  (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-072 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-073 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-074 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-075 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-050 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-051 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-049 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-076 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-077 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-078 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-079 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-080 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-052 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-053 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3602-054 (ถ),พยาบาลวิชาชีพ,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3605-012 (ถ),แพทย์แผนไทย,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4101-058 (ถ),เจ้าพนักงานธุรการ,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4201-050 (ถ),เจ้าพนักงานการเงินและบัญชี,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-4601-016 (ถ),เจ้าพนักงานสาธารณสุข,SS,GENERAL
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-081 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
ขรก.ถ่ายโอน รพ.สต.,52-1-06-3601-082 (ถ),นักวิชาการสาธารณสุข,SS,ACADEMIC
